n,chrms,starts,ends
8367,8,57870000,58045000
8467,8,58120000,58255000
8298,8,58315000,58880000
8436,8,58905000,59315000
8609,8,59335000,59445000
8363,8,59340000,59620000
8591,8,59460000,59575000
8622,8,59630000,59720000
8550,8,60865000,60965000
8335,8,60965000,61315000
8611,8,61425000,61525000
8359,8,61560000,62025000
8623,8,61595000,61710000
8476,8,61750000,61945000
8652,8,61820000,61935000
8606,8,61940000,62015000
8324,8,62050000,62495000
8493,8,62545000,62640000
8261,8,62645000,64035000
8484,8,64055000,64245000
8264,8,64270000,65305000
8351,8,65475000,65885000
8530,8,65485000,65610000
8573,8,66535000,66650000
8386,8,66660000,66950000
8594,8,66675000,66745000
8655,8,66755000,66865000
8383,8,66965000,67340000
8483,8,67350000,67525000
8425,8,67590000,67955000
8578,8,67835000,67955000
8537,8,68005000,68220000
8589,8,68255000,68410000
8449,8,68730000,68940000
8260,8,69455000,70540000
8301,8,70550000,71025000
8458,8,70575000,70750000
8644,8,70750000,70850000
8418,8,70855000,71025000
8340,8,71045000,71585000
8557,8,71060000,71315000
8632,8,71320000,71445000
8510,8,71450000,71585000
8576,8,72125000,72250000
8413,8,72740000,72920000
8459,8,72925000,73060000
8270,8,73220000,73835000
8496,8,73920000,74095000
8444,8,74210000,74575000
8621,8,74395000,74560000
8415,8,74585000,74965000
8634,8,74585000,74660000
8583,8,74660000,74885000
8642,8,74885000,74970000
8397,8,74995000,75265000
8271,8,75265000,75780000
8269,8,75870000,76215000
8342,8,76310000,76560000
8263,8,77270000,78315000
8262,8,78475000,79195000
8489,8,79420000,79535000
8410,8,79630000,79850000
8317,8,80580000,80940000
8650,8,80595000,80680000
8670,8,80695000,80800000
8402,8,80960000,81150000
8421,8,81160000,81515000
8488,8,81160000,81400000
8639,8,81400000,81500000
8403,8,81615000,81880000
8427,8,81905000,82155000
8302,8,82165000,82545000
8385,8,82665000,82795000
8277,8,85610000,85985000
8500,8,85765000,85960000
8519,8,86020000,86210000
8534,8,86210000,86350000
8364,8,86365000,86555000
8370,8,87120000,87355000
8465,8,87380000,87570000
8316,8,87650000,87830000
8462,8,87710000,87815000
8272,8,90245000,90700000
8406,8,90725000,91010000
8460,8,90735000,90860000
8529,8,90860000,91000000
8480,8,90920000,90995000
8399,8,91990000,92100000
8505,8,93880000,93985000
8400,8,94700000,95000000
8558,8,94705000,94825000
8527,8,94835000,94990000
8624,8,95005000,95090000
8435,8,95020000,95370000
8556,8,95375000,95565000
8554,8,95595000,95735000
8384,8,95810000,96285000
8486,8,95820000,96040000
8587,8,95820000,95920000
8630,8,95945000,96040000
8487,8,96060000,96280000
8628,8,96065000,96165000
8508,8,96170000,96265000
8311,8,96880000,97225000
8579,8,97240000,97350000
8343,8,98230000,98565000
8445,8,98590000,98735000
8392,8,98740000,99125000
8616,8,99045000,99130000
8355,8,99160000,99520000
8497,8,99355000,99490000
8350,8,99560000,99945000
8360,8,99580000,99700000
8443,8,99710000,99930000
8595,8,99725000,99840000
8423,8,99955000,100375000
8649,8,100020000,100110000
8380,8,100405000,100880000
8457,8,100905000,101135000
8391,8,101155000,101565000
8485,8,101160000,101270000
8654,8,101320000,101395000
8498,8,101445000,101555000
8473,8,101575000,101850000
8580,8,101580000,101680000
8296,8,101615000,102325000
8653,8,101735000,101840000
8506,8,101850000,101965000
8569,8,101965000,102315000
8646,8,101970000,102110000
8664,8,102135000,102220000
8536,8,102335000,102635000
8345,8,102650000,103225000
8657,8,102995000,103140000
8584,8,103140000,103210000
8307,8,103250000,103845000
8338,8,103255000,103635000
8454,8,103255000,103380000
8285,8,103335000,103840000
8659,8,103425000,103540000
8494,8,103665000,103825000
8448,8,103855000,104065000
8581,8,103870000,103965000
8310,8,104080000,104545000
8636,8,104310000,104395000
8412,8,104775000,104900000
8357,8,105250000,105465000
8546,8,105335000,105445000
8372,8,105510000,105780000
8598,8,105700000,105780000
8265,8,105800000,106795000
8346,8,107010000,107210000
8377,8,107610000,107885000
8629,8,107775000,107870000
8382,8,109280000,109510000
8481,8,109285000,109455000
8319,8,109895000,110340000
8352,8,110350000,110685000
8515,8,110560000,110665000
8300,8,110735000,111085000
8291,8,114460000,114900000
8325,8,114525000,114805000
8305,8,115235000,115470000
8466,8,116110000,116310000
8568,8,117655000,117780000
8398,8,117780000,118065000
8619,8,117785000,117915000
8560,8,117930000,118060000
8566,8,118885000,119125000
8539,8,119145000,119430000
8641,8,119435000,119510000
8570,8,119510000,119645000
8378,8,119750000,120090000
8330,8,120495000,120790000
8388,8,120870000,121105000
8341,8,121135000,121405000
8308,8,121455000,121960000
8660,8,121720000,121825000
8451,8,123475000,123590000
8407,8,123685000,124050000
8647,8,124085000,124170000
8567,8,124165000,124430000
8656,8,124170000,124250000
8645,8,124285000,124415000
8518,8,124445000,124775000
8356,8,124825000,125460000
8552,8,125470000,125555000
8337,8,125550000,126010000
8620,8,125595000,125685000
8571,8,126010000,126115000
8315,8,126105000,126715000
8453,8,126120000,126445000
8540,8,126130000,126245000
8631,8,126365000,126440000
8414,8,126450000,126680000
8469,8,126715000,126900000
8365,8,127835000,128165000
8347,8,128180000,128745000
8339,8,128220000,128320000
8286,8,128245000,128575000
8561,8,128330000,128570000
8603,8,128330000,128520000
8651,8,128575000,128740000
8668,8,128575000,128675000
8379,8,128745000,129350000
8585,8,129095000,129340000
8309,8,130235000,130720000
8434,8,130285000,130550000
8280,8,130825000,131640000
8282,8,130825000,131710000
8520,8,130825000,131120000
8673,8,130950000,131030000
8564,8,131140000,131435000
8428,8,132815000,133040000
8582,8,132905000,133030000
8551,8,133065000,133170000
8290,8,133190000,133685000
8599,8,133780000,133865000
8322,8,133845000,134475000
8471,8,133885000,134215000
8511,8,134225000,134465000
8438,8,134490000,134915000
8542,8,134495000,134585000
8381,8,134565000,134905000
8666,8,134585000,134705000
8409,8,135025000,135450000
8419,8,135035000,135400000
8332,8,135485000,135910000
8513,8,135520000,135700000
8635,8,135545000,135620000
8439,8,135700000,135905000
8292,8,135925000,136445000
8303,8,137185000,137735000
8294,8,139175000,139715000
8422,8,139740000,139965000
8475,8,140400000,140660000
8299,8,140670000,141425000
8429,8,141465000,141655000
8287,8,141665000,142445000
8562,8,141670000,141815000
8514,8,141830000,142085000
8281,8,141845000,142445000
8648,8,141945000,142080000
8504,8,142085000,142195000
8643,8,142220000,142360000
8447,8,142375000,142455000
8563,8,143365000,143530000
8602,8,143730000,143840000
8405,8,143860000,144155000
8575,8,144170000,144325000
8502,8,144380000,144630000
8665,8,144620000,144700000
8417,8,144690000,145000000
8607,8,144910000,145000000
8288,8,145050000,145165000
8373,8,145500000,145700000
8368,8,145580000,145685000
8521,8,145765000,145970000
8633,8,146130000,146220000
8970,9,330000,465000
8693,9,515000,1025000
8908,9,600000,805000
8801,9,885000,1010000
8744,9,1065000,1375000
8831,9,1455000,1605000
8748,9,1700000,2040000
8963,9,1710000,1855000
8855,9,1865000,1940000
8739,9,2210000,2805000
8751,9,2855000,3200000
8857,9,3235000,3450000
8959,9,3540000,3695000
8721,9,3730000,4290000
9028,9,4295000,4380000
8916,9,4380000,4570000
8852,9,4755000,5005000
9032,9,4820000,4925000
8861,9,5080000,5435000
8847,9,5440000,5595000
8964,9,5515000,5580000
8889,9,5630000,5720000
8872,9,5850000,6050000
8787,9,6065000,6325000
8931,9,6340000,6565000
8958,9,6415000,6565000
8925,9,6570000,6760000
9022,9,6690000,6755000
8950,9,6810000,7045000
9038,9,6895000,7015000
8819,9,7185000,7550000
8685,9,7565000,8235000
8696,9,9580000,9915000
8923,9,9800000,9925000
8728,9,10025000,10285000
8901,9,12720000,12835000
8677,9,13345000,14440000
8716,9,14445000,14790000
8758,9,14585000,14740000
8881,9,15210000,15420000
8817,9,15425000,15625000
8764,9,15865000,16150000
8747,9,16175000,16725000
8928,9,16405000,16665000
9007,9,16415000,16575000
8688,9,17085000,17460000
8717,9,17795000,18215000
8684,9,18250000,19040000
8712,9,18475000,19030000
8805,9,19045000,19465000
8880,9,19045000,19190000
8961,9,19230000,19380000
8867,9,19380000,19460000
8738,9,19480000,19830000
8707,9,19540000,19860000
8782,9,19910000,20335000
8697,9,20350000,20985000
8727,9,20350000,21130000
8939,9,20355000,20620000
8885,9,20620000,20935000
8874,9,20950000,21125000
8768,9,21185000,21465000
8985,9,21235000,21320000
8897,9,21320000,21445000
8795,9,21805000,22010000
8917,9,26730000,26860000
8995,9,26875000,26965000
8775,9,27325000,27555000
8740,9,27705000,28075000
8679,9,31120000,31650000
8713,9,32125000,32275000
8790,9,32370000,32580000
8687,9,32605000,32980000
8761,9,33020000,33265000
9024,9,33290000,33370000
8944,9,33375000,33485000
8766,9,33605000,33730000
8997,9,33805000,33885000
8770,9,33810000,34330000
9036,9,33920000,34095000
8824,9,34385000,34635000
9004,9,34420000,34515000
8760,9,34670000,35100000
8876,9,34885000,35100000
9003,9,34890000,34990000
8937,9,34990000,35080000
8794,9,35115000,35560000
8929,9,35125000,35275000
8868,9,35595000,35900000
8983,9,35600000,35735000
9005,9,35665000,35730000
8962,9,35760000,35900000
8896,9,35915000,36190000
8990,9,35945000,36035000
8898,9,36090000,36185000
8912,9,36195000,36370000
8763,9,36370000,36755000
8844,9,36400000,36575000
8932,9,36585000,36745000
9001,9,36860000,36990000
8791,9,36990000,37410000
8977,9,37035000,37120000
8882,9,37125000,37320000
8968,9,37325000,37415000
8836,9,37465000,37750000
8975,9,37480000,37595000
8991,9,37605000,37740000
8980,9,37745000,37905000
8753,9,37900000,38405000
8992,9,37910000,38075000
9043,9,38080000,38170000
8918,9,71195000,71320000
8701,9,71225000,71645000
8700,9,71240000,71575000
9040,9,71320000,71395000
8806,9,71655000,71840000
8723,9,72030000,72170000
8771,9,72265000,72535000
8800,9,72575000,72810000
8743,9,72870000,73235000
8906,9,72875000,72950000
8927,9,74215000,74385000
8879,9,74415000,74610000
8890,9,74655000,74890000
8856,9,74905000,75220000
9031,9,74980000,75055000
9029,9,75060000,75150000
8936,9,75255000,75440000
8834,9,75460000,75690000
8913,9,75475000,75640000
8830,9,75705000,75805000
8674,9,75810000,77315000
8689,9,75815000,76220000
8708,9,75870000,76200000
8676,9,76290000,77250000
8732,9,77370000,77730000
8945,9,77425000,77555000
8683,9,77830000,78500000
8757,9,79000000,79285000
8774,9,79420000,79630000
8823,9,79780000,80020000
8922,9,80475000,80655000
8921,9,80850000,80990000
8862,9,82185000,82320000
8792,9,85925000,86200000
8778,9,86230000,86535000
9012,9,86255000,86330000
8784,9,86540000,86950000
8692,9,86995000,87825000
8825,9,87010000,87265000
8759,9,87260000,87775000
8828,9,87300000,87410000
8988,9,87590000,87760000
8848,9,88250000,88420000
8699,9,88420000,88975000
8919,9,88430000,88555000
9030,9,88555000,88645000
8888,9,88890000,88970000
8686,9,89020000,89940000
8827,9,89950000,90290000
8926,9,90110000,90255000
8978,9,90995000,91105000
8749,9,91205000,91635000
8811,9,91925000,92185000
8849,9,91930000,92015000
8754,9,92675000,92865000
8915,9,92885000,92985000
8703,9,92995000,93450000
8833,9,93515000,93645000
8718,9,93665000,94500000
8796,9,93665000,94190000
8859,9,94195000,94470000
8816,9,94520000,94770000
8731,9,94870000,95430000
8851,9,94880000,95065000
8841,9,95085000,95415000
9023,9,95095000,95210000
9013,9,95250000,95400000
8952,9,95430000,95565000
8722,9,95700000,96355000
8948,9,95715000,95895000
8840,9,95920000,96195000
8934,9,95920000,96085000
8951,9,96210000,96330000
8780,9,96435000,96745000
8706,9,96790000,96975000
8746,9,97430000,97910000
8887,9,98080000,98295000
9021,9,98180000,98280000
8943,9,98795000,98980000
8989,9,98995000,99085000
8772,9,99085000,99430000
8809,9,99510000,99615000
8691,9,100175000,100440000
8756,9,100180000,100390000
8698,9,100235000,100450000
8878,9,100390000,100465000
8832,9,100470000,100665000
8765,9,100680000,101045000
8865,9,100820000,101040000
8793,9,101065000,101560000
8863,9,101585000,101915000
9014,9,101590000,101730000
8953,9,101755000,101915000
8781,9,101925000,102565000
8994,9,101925000,102035000
8736,9,102570000,103100000
8920,9,102580000,102765000
8957,9,102585000,102675000
8900,9,102780000,102985000
8971,9,102785000,102870000
9025,9,102875000,102975000
8933,9,103105000,103210000
8678,9,103385000,104135000
8821,9,104155000,104340000
8870,9,104215000,104340000
9035,9,106855000,106920000
8711,9,107530000,108195000
8822,9,107535000,107920000
8894,9,107930000,108180000
8750,9,108185000,108510000
8930,9,108200000,108330000
8807,9,108360000,108495000
8942,9,109935000,110110000
8682,9,110175000,111550000
8741,9,111610000,112290000
9026,9,111780000,111880000
9039,9,112165000,112240000
8785,9,112315000,112600000
8815,9,112650000,112925000
8842,9,112670000,112735000
9027,9,112735000,112815000
8914,9,112825000,112920000
8724,9,113025000,113385000
8804,9,113195000,113385000
8734,9,113390000,114080000
9034,9,113800000,113915000
8979,9,114125000,114240000
8986,9,114250000,114360000
8783,9,114510000,114850000
8981,9,114515000,114655000
8893,9,114660000,114840000
8883,9,114860000,115120000
8998,9,114975000,115095000
8745,9,115150000,115590000
8810,9,115170000,115480000
9011,9,115475000,115580000
8903,9,115590000,115675000
8730,9,115980000,116440000
8941,9,116040000,116175000
8818,9,116190000,116435000
8907,9,116350000,116430000
8742,9,116465000,117080000
8854,9,116845000,117070000
8798,9,117090000,117165000
8829,9,117160000,117425000
9016,9,117170000,117260000
8904,9,117350000,117415000
8839,9,117440000,117790000
9002,9,117675000,117785000
8773,9,117855000,118300000
8680,9,118335000,119440000
8755,9,118905000,119430000
8710,9,119475000,120220000
8675,9,120340000,122225000
8681,9,122280000,123160000
8702,9,123345000,123890000
8709,9,123345000,123970000
8965,9,123345000,123500000
8729,9,123470000,123965000
8940,9,123515000,123710000
8905,9,123630000,123705000
8996,9,123725000,123830000
8974,9,123835000,123960000
8875,9,123970000,124180000
9015,9,123975000,124060000
8837,9,124070000,124170000
9045,9,124195000,124280000
8762,9,124295000,124790000
9033,9,124305000,124440000
8788,9,124855000,125125000
9019,9,125005000,125090000
9006,9,125125000,125225000
8779,9,125255000,125570000
8871,9,125590000,125785000
8714,9,125635000,126150000
8835,9,125835000,126120000
8909,9,126030000,126110000
8967,9,126160000,126285000
8799,9,126285000,126810000
9047,9,126425000,126510000
9017,9,126570000,126690000
8999,9,126695000,126810000
8850,9,126885000,127060000
8938,9,126895000,126960000
8966,9,126960000,127030000
8956,9,127175000,127305000
8786,9,127210000,127530000
8869,9,127370000,127475000
8808,9,127535000,127625000
8777,9,127630000,128145000
9044,9,127630000,127705000
8924,9,127705000,127920000
8954,9,127950000,128140000
8814,9,128165000,128695000
8984,9,128315000,128395000
8987,9,128395000,128480000
8735,9,128740000,129355000
8947,9,129050000,129260000
8884,9,129255000,129340000
8843,9,129455000,129560000
8733,9,129605000,130210000
8853,9,129695000,129965000
8955,9,129975000,130190000
8826,9,130240000,130700000
8946,9,130245000,130495000
8976,9,130245000,130355000
9042,9,130375000,130475000
8935,9,130495000,130690000
8873,9,130700000,130885000
8752,9,131025000,131800000
9046,9,131040000,131115000
9037,9,131220000,131400000
8969,9,131595000,131710000
9018,9,131715000,131790000
9008,9,131795000,131875000
8813,9,131885000,132390000
8899,9,132405000,132565000
9020,9,132575000,132650000
8812,9,132650000,132835000
8892,9,132715000,132825000
8704,9,132870000,133070000
8720,9,132870000,133005000
8694,9,133330000,133560000
8820,9,133565000,133925000
8910,9,133575000,133740000
9009,9,133745000,133825000
8803,9,133990000,134380000
8895,9,134000000,134220000
8982,9,134225000,134380000
8802,9,134465000,134625000
8737,9,134550000,134615000
8797,9,134640000,135120000
8860,9,135140000,135285000
8877,9,135140000,135225000
8789,9,135285000,135800000
8949,9,135290000,135465000
8993,9,135545000,135690000
8715,9,135895000,136375000
8845,9,135900000,136045000
8725,9,136045000,136370000
8902,9,136060000,136195000
8769,9,136200000,136360000
8705,9,136450000,136600000
8858,9,136650000,136865000
8695,9,136890000,136995000
8719,9,137090000,137350000
8972,9,137245000,137340000
8690,9,137550000,138330000
8891,9,137585000,137900000
9041,9,137750000,137835000
8886,9,137970000,138305000
8864,9,138745000,138855000
9010,9,139305000,139380000
8838,9,139380000,139540000
8726,9,139650000,140150000
8866,9,139680000,139935000
8973,9,139685000,139845000
9000,9,139840000,139935000
8767,9,139980000,140140000
8776,9,140180000,140445000
8846,9,140195000,140310000
8960,9,140355000,140440000
8911,9,140550000,140725000
1023,10,865000,1120000
1002,10,1445000,1785000
1099,10,2950000,3100000
1093,10,3110000,3215000
1152,10,3820000,3945000
894,10,4855000,5435000
1062,10,5480000,5670000
1118,10,5725000,5945000
1308,10,5755000,5835000
1192,10,5850000,5930000
1317,10,6025000,6130000
1267,10,6130000,6245000
1069,10,6135000,6450000
1146,10,6245000,6450000
1050,10,6460000,6730000
1199,10,6465000,6620000
963,10,6910000,7175000
1227,10,7295000,7450000
1249,10,7450000,7565000
1159,10,7570000,7730000
1274,10,7945000,8085000
891,10,9365000,11065000
1130,10,11145000,11325000
1188,10,11375000,11530000
1030,10,11550000,11800000
1147,10,11560000,11655000
1203,10,11655000,11775000
1110,10,12035000,12240000
1042,10,12280000,12755000
1172,10,12290000,12535000
1201,10,12300000,12390000
1320,10,12400000,12505000
1135,10,12795000,13140000
997,10,13165000,13630000
1071,10,13165000,13390000
1134,10,13400000,13620000
991,10,13640000,14230000
1046,10,13695000,13825000
1161,10,13830000,14145000
1144,10,14235000,14530000
1029,10,14575000,14880000
1327,10,14705000,14790000
1139,10,14880000,15005000
1160,10,15020000,15135000
1292,10,15140000,15215000
1232,10,15250000,15435000
984,10,15465000,15800000
937,10,16040000,16400000
1063,10,16470000,16860000
1111,10,16620000,16815000
1003,10,16870000,17315000
1143,10,17470000,17635000
905,10,18220000,18525000
998,10,18600000,18795000
1326,10,18605000,18685000
1204,10,18690000,18775000
1025,10,20100000,20405000
1091,10,21150000,21325000
1193,10,21565000,21775000
967,10,21780000,22265000
1166,10,21805000,22020000
1100,10,22040000,22265000
1045,10,22295000,22505000
1052,10,22520000,22850000
1273,10,22525000,22605000
1061,10,22605000,22815000
1289,10,22620000,22725000
959,10,22860000,23285000
1151,10,22875000,23010000
1228,10,23280000,23380000
1043,10,23445000,23585000
1090,10,23600000,23790000
1133,10,24300000,24480000
1026,10,24490000,24825000
1293,10,24495000,24640000
1224,10,24665000,24805000
980,10,24890000,25375000
1132,10,24930000,25015000
1332,10,25170000,25245000
907,10,26065000,26545000
1097,10,26620000,26855000
1218,10,26865000,26980000
1015,10,27015000,27155000
1254,10,27390000,27530000
974,10,27675000,27975000
1256,10,27845000,27960000
914,10,28000000,28510000
1082,10,28530000,28695000
1291,10,28715000,28820000
1121,10,28820000,28915000
932,10,28920000,29615000
1248,10,29660000,29790000
1008,10,30280000,30570000
939,10,30665000,30900000
911,10,30970000,32110000
1136,10,31075000,31325000
1145,10,31605000,31795000
1119,10,31820000,32085000
1081,10,32120000,32330000
1302,10,32355000,32470000
1085,10,32530000,32665000
933,10,33060000,33430000
994,10,33075000,33310000
1299,10,33170000,33300000
1275,10,33325000,33450000
909,10,33600000,34395000
1186,10,34805000,34930000
1094,10,34945000,35275000
1235,10,34950000,35125000
1311,10,35285000,35380000
965,10,35370000,35870000
992,10,35405000,35510000
1049,10,35520000,35865000
1155,10,35630000,35825000
1098,10,38290000,38395000
1180,10,43040000,43140000
1095,10,43345000,43600000
1295,10,43610000,43700000
978,10,43615000,43975000
1001,10,43875000,43960000
1072,10,43980000,44155000
917,10,44165000,44895000
903,10,44220000,44895000
904,10,44290000,44890000
1263,10,44390000,44535000
949,10,44950000,45365000
942,10,45395000,45720000
1101,10,45410000,45505000
1011,10,45510000,45710000
1077,10,45760000,45955000
1047,10,48300000,48665000
906,10,48445000,48665000
912,10,49425000,49515000
1257,10,49565000,49725000
1209,10,49750000,49865000
1261,10,49865000,50025000
924,10,50170000,50745000
1017,10,50185000,50590000
1260,10,50195000,50385000
1198,10,50615000,50730000
1239,10,52180000,52280000
892,10,52710000,53995000
950,10,54045000,54280000
921,10,54060000,54330000
996,10,54380000,54555000
1174,10,54400000,54490000
1020,10,54710000,54965000
902,10,58220000,58590000
901,10,59080000,59430000
1032,10,59920000,60170000
1115,10,59935000,60050000
1191,10,60090000,60160000
1018,10,60710000,60990000
971,10,61020000,61345000
977,10,61375000,61840000
1116,10,61380000,61565000
1074,10,61580000,61855000
1231,10,61580000,61675000
999,10,61855000,62205000
1178,10,61860000,61975000
1168,10,62000000,62200000
1255,10,62100000,62195000
1038,10,62210000,62435000
1051,10,62575000,62735000
1185,10,63505000,63635000
995,10,63640000,64025000
1167,10,63655000,63810000
1190,10,63845000,64010000
1200,10,64035000,64180000
1220,10,64190000,64355000
920,10,64270000,64925000
1150,10,64370000,64580000
962,10,64595000,64855000
979,10,64925000,65500000
1278,10,64965000,65030000
1322,10,65025000,65120000
1312,10,65285000,65385000
1182,10,65390000,65485000
1021,10,67460000,67715000
1316,10,67580000,67665000
1057,10,69435000,69545000
947,10,69595000,70095000
1124,10,69615000,69835000
1163,10,69965000,70080000
958,10,70170000,70675000
960,10,70285000,70660000
1237,10,70295000,70480000
1296,10,70480000,70560000
1306,10,70565000,70660000
1035,10,70745000,70870000
1279,10,70885000,70975000
1113,10,70990000,71165000
1270,10,71005000,71070000
1181,10,71170000,71270000
951,10,71270000,71825000
1246,10,71275000,71400000
1319,10,71885000,71980000
1048,10,71980000,72135000
1148,10,72190000,72310000
1138,10,72310000,72525000
1117,10,72560000,72655000
1089,10,72665000,73005000
1066,10,73055000,73380000
1131,10,73075000,73150000
1328,10,73460000,73575000
1259,10,73585000,73660000
1014,10,73655000,74115000
1241,10,73660000,73815000
1126,10,73865000,74115000
1310,10,73885000,73980000
1039,10,73980000,74110000
1012,10,74120000,74660000
1156,10,74765000,74930000
1245,10,74835000,74930000
1294,10,75020000,75115000
1321,10,75175000,75255000
970,10,75275000,75405000
986,10,75575000,75875000
1214,10,75640000,75720000
1287,10,75715000,75855000
1212,10,75885000,76000000
928,10,76005000,76880000
1092,10,76025000,76500000
1330,10,76360000,76440000
1307,10,76500000,76585000
1184,10,76585000,76780000
1233,10,76785000,76865000
1105,10,76870000,77000000
1234,10,77025000,77150000
910,10,77035000,77805000
1056,10,77160000,77435000
1271,10,78770000,78885000
956,10,78905000,79480000
1109,10,79150000,79475000
1197,10,79155000,79405000
1329,10,79280000,79385000
1202,10,79400000,79475000
1189,10,79605000,79795000
1179,10,80695000,80965000
1300,10,80830000,80955000
1229,10,80995000,81110000
1058,10,81125000,81260000
913,10,81825000,82030000
966,10,81900000,81995000
1024,10,82135000,82370000
1064,10,82200000,82290000
1153,10,82780000,82945000
1076,10,84555000,84730000
934,10,85160000,85635000
1059,10,85230000,85525000
1236,10,85645000,85775000
1004,10,85890000,85980000
936,10,86015000,86305000
1019,10,86110000,86300000
890,10,86420000,88145000
1028,10,88145000,88370000
1044,10,88450000,88670000
944,10,89295000,89410000
1277,10,89415000,89510000
916,10,89570000,90320000
1055,10,89615000,89875000
1194,10,89625000,89705000
1286,10,89710000,89825000
1154,10,89885000,90165000
1323,10,89895000,90025000
1250,10,90035000,90150000
1283,10,90170000,90315000
1175,10,90330000,90580000
1281,10,90450000,90575000
1157,10,90580000,90765000
1217,10,90585000,90690000
1206,10,90690000,90775000
1140,10,90790000,90975000
1084,10,91005000,91175000
1170,10,91185000,91330000
1142,10,91360000,91515000
1000,10,91545000,91930000
1158,10,91550000,91705000
1149,10,91715000,91900000
1096,10,92495000,92630000
985,10,92640000,93035000
1128,10,92665000,92765000
1215,10,92910000,93010000
922,10,93090000,93490000
1120,10,93520000,93680000
1247,10,93695000,93810000
1127,10,93840000,94060000
1225,10,93855000,93970000
1313,10,94095000,94195000
1114,10,94255000,94350000
1112,10,94355000,94620000
931,10,94645000,95280000
1219,10,94645000,94815000
946,10,94705000,95120000
1070,10,94835000,95070000
1054,10,95130000,95275000
1073,10,95290000,95655000
1282,10,95300000,95425000
1268,10,95455000,95580000
954,10,96035000,96360000
983,10,96035000,96310000
899,10,96395000,96825000
908,10,96885000,97385000
923,10,96935000,97390000
1006,10,96935000,97135000
1303,10,97130000,97205000
1022,10,97160000,97375000
987,10,97440000,97625000
1221,10,97655000,97760000
1010,10,97760000,98110000
1290,10,97785000,97930000
1027,10,97975000,98080000
941,10,98130000,98805000
1104,10,98130000,98275000
1036,10,98345000,98790000
1129,10,98385000,98595000
1176,10,98395000,98510000
1269,10,98520000,98590000
1251,10,98595000,98785000
1075,10,98805000,98985000
1298,10,99020000,99160000
1165,10,99160000,99400000
1324,10,99320000,99395000
1223,10,99425000,99515000
1040,10,99530000,99870000
1272,10,99535000,99645000
1216,10,99675000,99805000
1086,10,99885000,100190000
1262,10,99890000,99995000
1065,10,100220000,100445000
898,10,100445000,101075000
900,10,100505000,101065000
938,10,101130000,101490000
982,10,101140000,101380000
1196,10,101380000,101495000
975,10,101585000,101945000
1137,10,102045000,102295000
1083,10,102055000,102215000
1244,10,102195000,102280000
1122,10,102315000,102650000
1305,10,102425000,102510000
1284,10,102670000,102780000
1276,10,102790000,102920000
915,10,102835000,103545000
1309,10,102840000,102925000
973,10,102920000,103335000
1325,10,103115000,103205000
1102,10,103350000,103545000
981,10,103580000,103875000
1005,10,103895000,104400000
968,10,103900000,104255000
1053,10,103910000,104145000
1213,10,103915000,103990000
1314,10,104150000,104245000
1177,10,104255000,104365000
1280,10,104405000,104480000
943,10,104475000,105130000
1173,10,104480000,104670000
1318,10,104490000,104580000
1242,10,104585000,104675000
1222,10,104680000,104830000
1171,10,104840000,105005000
1108,10,105140000,105255000
1315,10,105265000,105345000
1266,10,105355000,105450000
953,10,105455000,106020000
1141,10,105465000,105635000
1080,10,105645000,105995000
1265,10,105650000,105745000
1009,10,106030000,106125000
896,10,107545000,108025000
972,10,108555000,108760000
976,10,109150000,109575000
993,10,109605000,109970000
964,10,111635000,112050000
1067,10,111635000,111880000
1285,10,111760000,111875000
1106,10,111890000,112055000
1041,10,112065000,112325000
1264,10,112180000,112260000
1253,10,112365000,112490000
1034,10,112490000,112795000
1208,10,112505000,112675000
1187,10,112680000,112790000
952,10,113880000,114230000
1031,10,113890000,114075000
1240,10,114080000,114225000
1297,10,114130000,114220000
897,10,114235000,115355000
948,10,115435000,115930000
1195,10,115440000,115555000
957,10,116040000,116585000
1205,10,116060000,116205000
1037,10,116220000,116565000
1243,10,116225000,116310000
1103,10,116305000,116555000
1033,10,116595000,116890000
895,10,117520000,118160000
1211,10,118430000,118550000
930,10,118550000,118940000
1060,10,118965000,119205000
1068,10,119270000,119525000
961,10,120300000,120735000
1087,10,120310000,120515000
1207,10,120790000,120950000
969,10,120795000,121305000
1288,10,120970000,121070000
1007,10,121420000,121650000
945,10,121740000,122125000
955,10,122160000,122535000
1162,10,122580000,122670000
926,10,122690000,123495000
1123,10,123500000,123685000
929,10,124010000,124335000
1079,10,124045000,124210000
1125,10,124625000,124770000
1226,10,124805000,124890000
1016,10,124880000,125325000
1331,10,125080000,125155000
1210,10,125160000,125320000
990,10,125340000,125730000
925,10,125975000,126080000
989,10,126200000,126515000
1252,10,126600000,126680000
919,10,126695000,127385000
1304,10,126735000,126855000
1078,10,127405000,127545000
889,10,127640000,129495000
1258,10,129685000,129805000
1164,10,129820000,129960000
1238,10,129875000,129955000
1088,10,131250000,131490000
940,10,131650000,131940000
893,10,132020000,133380000
935,10,133725000,133840000
918,10,134000000,134490000
1183,10,134025000,134180000
1301,10,134180000,134270000
1107,10,134270000,134465000
1230,10,134345000,134460000
927,10,134640000,135035000
1013,10,135075000,135230000
1169,10,135125000,135230000
988,10,135250000,135335000
1379,11,185000,375000
1354,11,245000,370000
1669,11,405000,520000
1568,11,535000,800000
1831,11,620000,695000
1390,11,840000,1070000
1801,11,925000,1030000
1343,11,1210000,1610000
1363,11,1655000,2185000
